sku;descripcion;marca;id_categoria;presentacion;unidadcm3;unidadkg;id_proveedor
530;MODUXX-XX-X-XXXICOS;SIN DEFINIR;81;Unidades;5;5;3
531;CUCHXX-XX-X-XXXack);GRIDO;85;Pack;0.23810000000000001;1.02;3
532;MODUXX-XX-X-XXXHERO;SIN DEFINIR;81;Unidades;5;5;3
533;MODUXX-XX-X-XXXOLSA;SIN DEFINIR;81;Unidades;5;5;3
534;REMOXX-XX-X-XXXnid.;SIN DEFINIR;85;Pack;5;5;3
535;SORBXX-XX-X-XXX0 u.;SIN DEFINIR;64;No Asignada;5;5;3
536;SORBXX-XX-X-XXXnid.;SIN DEFINIR;85;Pack;5;5;3
537;TAPAXX-XX-X-XXXnid.;SIN DEFINIR;70;Pack;0;0;3
538;TAPAXX-XX-X-XXX0 u.;GRIDO;64;No Asignada;5;5;3
539;VASOXX-XX-X-XXXnid.;GRIDO;64;No Asignada;5;5;3
540;VASOXX-XX-X-XXXnid.;SIN DEFINIR;70;No Asignada;0;0;3
541;VASOXX-XX-X-XXXnid.;SIN DEFINIR;70;No Asignada;0;0;3
542;VASOXX-XX-X-XXX0 u.;GRIDO;64;No Asignada;5;5;3
543;VASOXX-XX-X-XXXnid.;SIN DEFINIR;64;No Asignada;5;5;3
544;MODUXX-XX-X-XXXHERO;SIN DEFINIR;81;Unidades;5;5;3
545;CAPEXX-XX-X-XXXnid.;SIN DEFINIR;65;Pack;5;5;3
546;MODUXX-XX-X-XXXRTAS;SIN DEFINIR;81;Unidades;5;5;3
547;MODUXX-XX-X-XXXOBAR;SIN DEFINIR;81;Unidades;5;5;3
548;MODUXX-XX-X-XXXUCHO;SIN DEFINIR;81;Unidades;5;5;3
549;MODUXX-XX-X-XXXION);SIN DEFINIR;81;Unidades;5;5;3
550;CONOXX-XX-X-XXXnid.;SIN DEFINIR;92;No Asignada;5;5;3
551;CUBAXX-XX-X-XXXnid.;SIN DEFINIR;66;Pack;9.4700000000000006E-2;0.40000000000000002;3
552;MODUXX-XX-X-XXXION);SIN DEFINIR;81;Unidades;5;5;3
553;REPIXX-XX-X-XXX2.14;SIN DEFINIR;81;Unidades;5;5;3
554;TWISXX-XX-X-XXX8 u.;SIN DEFINIR;65;No Asignada;5;5;3
555;CUCUXX-XX-X-XXXnid.;SIN DEFINIR;65;Pack;5;5;3
556;MODUXX-XX-X-XXXION);SIN DEFINIR;81;Unidades;5;5;3
557;CUPSXX-XX-X-XXXSTER;SIN DEFINIR;94;Pack;1.587;1.3600000000000001;3
558;CUCUXX-XX-X-XXXnid.;SIN DEFINIR;64; ;5;5;3
559;MAXIXX-XX-X-XXXnid.;SIN DEFINIR;65;No Asignada;1.786;1.5700000000000001;3
560;OBLEXX-XX-X-XXXnid.;SIN DEFINIR;66;No Asignada;5;5;3
561;VASOXX-XX-X-XXXnid.;SIN DEFINIR;65;No Asignada;1.786;2.52;3
562;VASOXX-XX-X-XXXnid.;SIN DEFINIR;65;No Asignada;5;5;3
563;VASOXX-XX-X-XXXnid.;SIN DEFINIR;64;No Asignada;5;5;3
564;REPIXX-XX-X-XXX0.64;SIN DEFINIR;81;Unidades;5;5;3
565;SERVXX-XX-X-XXX0 u.;GRIDO;64;No Asignada;5;5;3
566;SERVXX-XX-X-XXXnid.;GRIDO;64;No Asignada;5;5;3
567;SERVXX-XX-X-XXX0 u.;SIN DEFINIR;64;No Asignada;5;5;3
568;REACXX-XX-X-XXXORTO;SIN DEFINIR;73;Unidades;0;0;3
569;REACXX-XX-X-XXXARGO;SIN DEFINIR;73;Unidades;5;5;3
570;CARTXX-XX-X-XXX MTS;SIN DEFINIR;72;Unidades;5;5;3
571;CARTXX-XX-X-XXX MTS;SIN DEFINIR;72;Unidades;5;5;3
572;CARTXX-XX-X-XXX MTS;SIN DEFINIR;72;Unidades;5;5;3
573;CARTXX-XX-X-XXX MTS;SIN DEFINIR;72;Unidades;5;5;3
574;CARTXX-XX-X-XXX Mts;GRIDO;79;Unidades;0;0;3
575;CARTXX-XX-X-XXX Mts;GRIDO;79;Unidades;0;0;3
576;CARTXX-XX-X-XXX Mts;GRIDO;79;Unidades;0;0;3
577;CARTXX-XX-X-XXXC) A;SIN DEFINIR;72;Unidades;0;0;3
578;ATRIXX-XX-X-XXXRIDO;GRIDO;72;Unidades;5;5;3
579;CARTXX-XX-X-XXX0) A;SIN DEFINIR;72;Unidades;5;5;3
580;CARTXX-XX-X-XXXMts);SIN DEFINIR;72;Unidades;0;0;3
581;CARTXX-XX-X-XXX.95);SIN DEFINIR;72;Unidades;25;0;3
582;CARTXX-XX-X-XXX.55);SIN DEFINIR;72;Unidades;8.3332999999999995;0;3
583;BAÑOXX-XX-X-XXXgs.);SIN DEFINIR;68;Unidades;5;5;3
584;BAÑOXX-XX-X-XXXgs.);SIN DEFINIR;68;Unidades;5;5;3
585;BAÑOXX-XX-X-XXX kg);SIN DEFINIR;68;Unidades;1.5629999999999999;10.449999999999999;3
586;BAÑOXX-XX-X-XXXgs.);SIN DEFINIR;68;Unidades;1.5629999999999999;10.449999999999999;3
587;CARTXX-XX-X-XXX FAZ;SIN DEFINIR;72;Unidades;16.666699999999999;0;3
588;LOGOXX-XX-X-XXXEZER;GRIDO;73;Unidades;0;0;3
589;BANDXX-XX-X-XXXABLE;SIN DEFINIR;73;Unidades;5;5;3
590;ALMEXX-XX-X-XXX kg.;SIN DEFINIR;66;Unidades;5;5;3
591;PANEXX-XX-X-XXXCION;SIN DEFINIR;81;Unidades;5;5;3
592;ANANXX-XX-X-XXXgrs.;SIN DEFINIR;66;Unidades;5;5;3
593;CEREXX-XX-X-XXXRIDO;SIN DEFINIR;66;Unidades;5;5;3
594;MINIXX-XX-X-XXX2045;SIN DEFINIR;64;Unidades;5;5;3
595;SILLXX-XX-X-XXX2023;SIN DEFINIR;73;Unidades;5;5;3
596;MESAXX-XX-X-XXX2024;SIN DEFINIR;79;Unidades;5;5;3
597;COCTXX-XX-X-XXX cc.;SIN DEFINIR;64;Unidades;5;5;3
598;PIZZXX-XX-X-XXXY +);SIN DEFINIR;79;Unidades;5;5;3
599;CONSXX-XX-X-XXXDES);SIN DEFINIR;78;Unidades;200;0;3
600;DURAXX-XX-X-XXXgrs.;SIN DEFINIR;66;Unidades;5;5;3
601;FRUTXX-XX-X-XXXgrs.;SIN DEFINIR;66;Unidades;8.6999999999999994E-2;0;3
602;CONSXX-XX-X-XXXGRIS;SIN DEFINIR;78;Unidades;5;5;3
603;CONSXX-XX-X-XXXDES);SIN DEFINIR;78;Unidades;5;5;3
604;NUEZXX-XX-X-XXXgrs.;SIN DEFINIR;64;No Asignada;5;5;3
605;NUEZXX-XX-X-XXX kg.;SIN DEFINIR;66;Unidades;5;5;3
606;PERAXX-XX-X-XXXgrs.;SIN DEFINIR;66;Unidades;5;5;3
607;QUINXX-XX-X-XXX kg.;SIN DEFINIR;64;No Asignada;5;5;3
608;CHAMXX-XX-X-XXX CC.;SIN DEFINIR;66;Unidades;5;5;3
609;CARTXX-XX-X-XXXADOR;SIN DEFINIR;79;Unidades;0;0;3
610;WHISXX-XX-X-XXXnid.;SIN DEFINIR;66;Pack;5;5;3
611;MINIXX-XX-X-XXXnid.;GRIDO;68;Pack;5;5;3
612;CRISXX-XX-X-XXXRAME;SIN DEFINIR;64; ;0;2.1099999999999999;3
613;LECHXX-XX-X-XXXCTEO;SIN DEFINIR;68;Unidades;1.111;12.93;3
614;CONFXX-XX-X-XXX1 KG;SIN DEFINIR;66;Unidades;0.185;1;3
615;CROCXX-XX-X-XXX kg.;SIN DEFINIR;66;Unidades;0.13300000000000001;1.02;3
616;CENTXX-XX-X-XXXADES;SIN DEFINIR;79;Unidades;5;5;3
617;TOBOXX-XX-X-XXX2032;SIN DEFINIR;79;Unidades;5;5;3
618;MESAXX-XX-X-XXX2047;SIN DEFINIR;79;Unidades;5;5;3
619;SUBEXX-XX-X-XXXOBLE;SIN DEFINIR;79;Unidades;5;5;3
620;MEREXX-XX-X-XXXgrs.;SIN DEFINIR;66;No Asignada;0.28570000000000001;0.51000000000000001;3
621;MICRXX-XX-X-XXX1 KG;SIN DEFINIR;66;Unidades;0.185;1;3
622;MINIXX-XX-X-XXXnid.;SIN DEFINIR;66;No Asignada;5;5;3
623;MINIXX-XX-X-XXXnid.;SIN DEFINIR;66;No Asignada;5;5;3
624;SNACXX-XX-X-XXXnid.;SIN DEFINIR;66;No Asignada;5;5;3
625;GOMAXX-XX-X-XXXNION;SIN DEFINIR;73;Unidades;5;5;3
626;PORTXX-XX-X-XXXLICO;SIN DEFINIR;69;Unidades;5;5;3
627;CAJAXX-XX-X-XXXADES;GRIDO;79;Unidades;5;5;3
628;TRAVXX-XX-X-XXX.P.);SIN DEFINIR;73;Unidades;0.10000000000000001;0.23999999999999999;3
629;CESTXX-XX-X-XXXRIDO;GRIDO;77;Unidades;1.667;1.8400000000000001;3
630;PANTXX-XX-X-XXXe 48;SIN DEFINIR;74;Unidades;5;5;3
631;DISPXX-XX-X-XXXANCO;SIN DEFINIR;69;Unidades;0.26700000000000002;0.35999999999999999;3
632;MINIXX-XX-X-XXXBAJA;SIN DEFINIR;78;Unidades;5;5;3
633;DISPXX-XX-X-XXXANCO;SIN DEFINIR;69;Unidades;0.80000000000000004;0.42999999999999999;3
634;DISPXX-XX-X-XXXABLE;SIN DEFINIR;69;Unidades;0.5;1.1499999999999999;3
635;TAPAXX-XX-X-XXXTOP);SIN DEFINIR;73;Unidades;0;0;3
636;TUBOXX-XX-X-XXXCHOS;SIN DEFINIR;69;Unidades;5;5;3
637;LAMPXX-XX-X-XXX cm.;SIN DEFINIR;64;No Asignada;5;5;3
638;ACTUXX-XX-X-XXXTERA;SIN DEFINIR;72;Unidades;5;5;3
639;IMAGXX-XX-X-XXXKILO;SIN DEFINIR;79;Unidades;0;0.17000000000000001;3
640;PALOXX-XX-X-XXXPISO;SIN DEFINIR;64;No Asignada;5;5;3
641;PAPEXX-XX-X-XXXmts.;SIN DEFINIR;77;Pack;1.389;0;3
642;PORTXX-XX-X-XXX PIE;SIN DEFINIR;64;No Asignada;5;5;3
643;PORTXX-XX-X-XXXARED;SIN DEFINIR;64;No Asignada;5;5;3
644;REJIXX-XX-X-XXXILLA;SIN DEFINIR;64;No Asignada;5;5;3
645;PAPEXX-XX-X-XXXid.);SIN DEFINIR;77;Unidades;1.389;4.8300000000000001;3
646;TRAPXX-XX-X-XXX3 u.;SIN DEFINIR;64;No Asignada;5;5;3
647;TRAPXX-XX-X-XXXRIS);SIN DEFINIR;64;No Asignada;5;5;3
648;TRAPXX-XX-X-XXXRAPO;SIN DEFINIR;64;No Asignada;5;5;3
649;ALCOXX-XX-X-XXXlts.;SIN DEFINIR;77;Unidades;0.625;4.7699999999999996;3
650;IMAGXX-XX-X-XXXANTE;SIN DEFINIR;79;Unidades;0;0.17000000000000001;3
651;IMAGXX-XX-X-XXXRIDO;GRIDO;79;Unidades;0;0.17000000000000001;3
652;IMAGXX-XX-X-XXXRIDO;GRIDO;79;Unidades;0;0.17000000000000001;3
653;IMAGXX-XX-X-XXXNDAE;SIN DEFINIR;79;Unidades;0;0.17000000000000001;3
654;IMAGXX-XX-X-XXXLINA;SIN DEFINIR;79;Unidades;0;0.17000000000000001;3
655;JABOXX-XX-X-XXXtros;SIN DEFINIR;77;Unidades;0.83299999999999996;5.2599999999999998;3
656;IMAGXX-XX-X-XXXLINA;SIN DEFINIR;79;Unidades;0;0.17000000000000001;3
657;IMAGXX-XX-X-XXXTIDO;SIN DEFINIR;79;Unidades;0;0.17000000000000001;3
658;LAVAXX-XX-X-XXX lt.;SIN DEFINIR;64;No Asignada;5;5;3
659;LIMPXX-XX-X-XXXlts.;SIN DEFINIR;64;No Asignada;5;5;3
660;IMAGXX-XX-X-XXXCINO;SIN DEFINIR;79;Unidades;0;0.17000000000000001;3
661;MATAXX-XX-X-XXX kg.;SIN DEFINIR;64;No Asignada;5;5;3
662;LATEXX-XX-X-XXXtros;SIN DEFINIR;64;No Asignada;5;5;3
663;LATEXX-XX-X-XXXtros;SIN DEFINIR;64;No Asignada;5;5;3
664;LATEXX-XX-X-XXXtros;SIN DEFINIR;64;No Asignada;5;5;3
665;LATEXX-XX-X-XXXSTE);GRIDO;64;No Asignada;5;5;3
666;LATEXX-XX-X-XXXtros;GRIDO;64;No Asignada;5;5;3
667;LATEXX-XX-X-XXXtros;GRIDO;64;No Asignada;5;5;3
668;LATEXX-XX-X-XXXige);GRIDO;64;No Asignada;5;5;3
669;LATEXX-XX-X-XXX LTS;SIN DEFINIR;73;Unidades;5.5556000000000001;25;3
670;LATEXX-XX-X-XXXtros;GRIDO;64;No Asignada;5.5556000000000001;25;3
671;IMAGXX-XX-X-XXXCINO;SIN DEFINIR;79;Unidades;0;0.17000000000000001;3
672;VASOXX-XX-X-XXXnid.;SIN DEFINIR;64;No Asignada;5;5;3
673;CUPSXX-XX-X-XXXX 3);SIN DEFINIR;94;Unidades;2.0830000000000002;5.54;3
674;IMAGXX-XX-X-XXXSTER;SIN DEFINIR;79;Unidades;5;5;3
675;MICRXX-XX-X-XXX1 KG;SIN DEFINIR;64;No Asignada;5;5;3
676;CONFXX-XX-X-XXXgrs.;SIN DEFINIR;64; ;5;5;3
677;IMAGXX-XX-X-XXXDITO;SIN DEFINIR;79;Unidades;0;0.17000000000000001;3
678;CHOCXX-XX-X-XXXnid.;SIN DEFINIR;66;Pack;5;5;3
679;MEREXX-XX-X-XXXgrs.;SIN DEFINIR;66;No Asignada;5;5;3
680;LENTXX-XX-X-XXXets);SIN DEFINIR;64;No Asignada;5;5;3
681;LENTXX-XX-X-XXXET`S;SIN DEFINIR;64;No Asignada;5;5;3
682;DISPXX-XX-X-XXXTRAR;SIN DEFINIR;69;Unidades;5;5;3
683;CHAMXX-XX-X-XXX CC.;SIN DEFINIR;64; ;5;5;3
684;VASOXX-XX-X-XXXnid.;SIN DEFINIR;64;No Asignada;5;5;3
685;VASOXX-XX-X-XXXnid.;SIN DEFINIR;64;No Asignada;5;5;3
686;TAPAXX-XX-X-XXXnid.;SIN DEFINIR;64;No Asignada;5;5;3
687;TAPAXX-XX-X-XXXnid.;SIN DEFINIR;70;No Asignada;0;0;3
688;POTEXX-XX-X-XXXnid.;SIN DEFINIR;70;No Asignada;5;5;3
689;POTEXX-XX-X-XXXnid.;GRIDO;64;No Asignada;5;5;3
690;POTEXX-XX-X-XXXnid.;GRIDO;70;No Asignada;6.6666999999999996;0;3
691;TAPAXX-XX-X-XXXnid.;GRIDO;64;No Asignada;5;5;3
692;TAPAXX-XX-X-XXXnid.;GRIDO;70;No Asignada;4.1666999999999996;0;3
693;TERMXX-XX-X-XXX UN);GRIDO;70;Pack;6.6666699999999999;0;3
694;VASOXX-XX-X-XXXid..;SIN DEFINIR;70;No Asignada;5;5;3
695;VASOXX-XX-X-XXXnid.;SIN DEFINIR;70;No Asignada;2.3809999999999998;2.4399999999999999;3
696;VASOXX-XX-X-XXXnid.;GRIDO;64; ;5;5;3
697;VASOXX-XX-X-XXXnid.;GRIDO;70;No Asignada;5;5;3
698;BURBXX-XX-X-XXXnid.;GRIDO;64; ;5;5;3
699;IMAGXX-XX-X-XXXDITO;SIN DEFINIR;79;Unidades;5;5;3
700;IMAGXX-XX-X-XXXIBIO;SIN DEFINIR;79;Unidades;0;0.17000000000000001;3
701;TAPAXX-XX-X-XXXnid.;VIA BANA;92;Unidades;0.59999999999999998;1;3
702;CUCHXX-XX-X-XXXina);SIN DEFINIR;85;Pack;5;5;3
703;SORBXX-XX-X-XXXnid.;SIN DEFINIR;85;Pack;0;0.32000000000000001;3
704;SERVXX-XX-X-XXXnid.;GRIDO;85;Unidades;0.82999999999999996;2.5699999999999998;3
705;REMOXX-XX-X-XXXnid.;SIN DEFINIR;85;Pack;5;5;3
706;IMAGXX-XX-X-XXXRTAS;SIN DEFINIR;79;Unidades;0;0.17000000000000001;3
707;IMAGXX-XX-X-XXXFRIO;SIN DEFINIR;72;Unidades;5;5;3
708;BOCHXX-XX-X-XXXgrs.;SIN DEFINIR;73;Unidades;2.3099999999999999E-2;0;3
709;MEDIXX-XX-X-XXXNETE;SIN DEFINIR;73;No Asignada;0.01;4.0000000000000001E-2;3
710;VASOXX-XX-X-XXXSOLO;SIN DEFINIR;73;No Asignada;5;5;3
711;VASOXX-XX-X-XXXSOLO;SIN DEFINIR;73;No Asignada;5;5;3
712;TAPAXX-XX-X-XXXYLON;SIN DEFINIR;73;No Asignada;5;5;3
713;TAPAXX-XX-X-XXXNATO;SIN DEFINIR;73;No Asignada;5;5;3
714;MEDIXX-XX-X-XXXsto);SIN DEFINIR;73;No Asignada;0.01;0.02;3
715;CAMPXX-XX-X-XXXle M;SIN DEFINIR;74;Unidades;5;5;3
716;CAMPXX-XX-X-XXXle L;SIN DEFINIR;74;Unidades;5;5;3
717;CAMPXX-XX-X-XXXe XL;SIN DEFINIR;74;Unidades;5;5;3
718;ROLLXX-XX-X-XXXnid.;SIN DEFINIR;64;No Asignada;5;5;3
719;PLOTXX-XX-X-XXXRIDO;GRIDO;72;Unidades;5;5;3
720;IMAGXX-XX-X-XXXTINO;SIN DEFINIR;79;Unidades;0;0.17000000000000001;3
721;CAJAXX-XX-X-XXXRETO;SIN DEFINIR;69;Unidades;5;5;3
722;MINIXX-XX-X-XXXnid.;SIN DEFINIR;64;No Asignada;5;5;3
723;MINIXX-XX-X-XXXnid.;GRIDO;68;Pack;5;5;3
724;CARRXX-XX-X-XXXEÑAS;SIN DEFINIR;77;Unidades;1.5872999999999999;0;3
725;MOPAXX-XX-X-XXXISOS;SIN DEFINIR;77;Unidades;0.20000000000000001;0.38;3
726;CABEXX-XX-X-XXXMOPA;SIN DEFINIR;77;Unidades;8.0000000000000002E-2;0.10000000000000001;3
727;CARTXX-XX-X-XXXADO);SIN DEFINIR;77;Unidades;0.40000000000000002;1.02;3
728;ORGAXX-XX-X-XXXNTAS;SIN DEFINIR;77;Unidades;5;5;3
729;SECAXX-XX-X-XXXcm.);SIN DEFINIR;77;Unidades;5;5;3
730;CABOXX-XX-X-XXX mts;SIN DEFINIR;77;Unidades;8.0000000000000002E-2;0.68000000000000005;3
731;PALAXX-XX-X-XXXTICA;SIN DEFINIR;77;Unidades;0.40000000000000002;0.40999999999999998;3
732;SECAXX-XX-X-XXXDRIO;SIN DEFINIR;77;Unidades;5;5;3
733;PULVXX-XX-X-XXXLLO);SIN DEFINIR;77;Unidades;0.20000000000000001;8.9999999999999997E-2;3
734;PLUMXX-XX-X-XXXETC.;SIN DEFINIR;77;Unidades;0.66700000000000004;0.13;3
735;CABOXX-XX-X-XXXLATA;SIN DEFINIR;77;Unidades;0;0;3
736;BUZOXX-XX-X-XXXe 14;SIN DEFINIR;74;Unidades;0.27779999999999999;0.33000000000000002;3
737;BUZOXX-XX-X-XXXe 16;SIN DEFINIR;74;Unidades;0.27779999999999999;0.33000000000000002;3
738;BUZOXX-XX-X-XXXle S;SIN DEFINIR;74;Unidades;0.27779999999999999;0.33000000000000002;3
739;BUZOXX-XX-X-XXXle M;SIN DEFINIR;74;Unidades;0.27779999999999999;0.33000000000000002;3
740;BUZOXX-XX-X-XXXle L;SIN DEFINIR;74;Unidades;0.27779999999999999;0.33000000000000002;3
741;BUZOXX-XX-X-XXXe XL;SIN DEFINIR;74;Unidades;0.27779999999999999;0.33000000000000002;3
742;BUZOXX-XX-X-XXX XXL;SIN DEFINIR;74;Unidades;0.27779999999999999;0.33000000000000002;3
743;CHALXX-XX-X-XXXe 14;SIN DEFINIR;74;Unidades;5;5;3
744;CHALXX-XX-X-XXXe 16;SIN DEFINIR;74;Unidades;5;5;3
745;CHALXX-XX-X-XXXle S;SIN DEFINIR;74;Unidades;5;5;3
746;CHALXX-XX-X-XXXle M;SIN DEFINIR;74;Unidades;5;5;3
747;CHALXX-XX-X-XXXle L;SIN DEFINIR;74;Unidades;5;5;3
748;CHALXX-XX-X-XXXe XL;SIN DEFINIR;74;Unidades;5;5;3
749;CHALXX-XX-X-XXX XXL;SIN DEFINIR;74;Unidades;5;5;3
750;CHOMXX-XX-X-XXXe 14;SIN DEFINIR;74;Unidades;5;5;3
751;CHOMXX-XX-X-XXXe 16;SIN DEFINIR;74;Unidades;5;5;3
752;CHOMXX-XX-X-XXXle L;SIN DEFINIR;74;Unidades;5;5;3
753;CHOMXX-XX-X-XXXle M;SIN DEFINIR;74;Unidades;5;5;3
754;CHOMXX-XX-X-XXXle S;SIN DEFINIR;74;Unidades;5;5;3
755;CHOMXX-XX-X-XXXe XL;SIN DEFINIR;74;Unidades;5;5;3
756;CHOMXX-XX-X-XXX XXL;SIN DEFINIR;74;Unidades;5;5;3
757;CHOMXX-XX-X-XXX XXL;SIN DEFINIR;74;Unidades;5;5;3
758;IMAGXX-XX-X-XXXLIAR;SIN DEFINIR;79;Unidades;0;0.17000000000000001;3
759;SERVXX-XX-X-XXXREGA;SIN DEFINIR;64;No Asignada;5;5;3
760;IMAGXX-XX-X-XXXFRIO;SIN DEFINIR;72;Unidades;5;5;3
761;SERVXX-XX-X-XXXKING;SIN DEFINIR;64;No Asignada;0;5;3
762;PRODXX-XX-X-XXXRIAS;SIN DEFINIR;64;No Asignada;0;5;3
763;MANOXX-XX-X-XXXTAJE;SIN DEFINIR;64;No Asignada;0;5;3
764;MANOXX-XX-X-XXXENTO;SIN DEFINIR;64;No Asignada;0;5;3
765;IMAGXX-XX-X-XXXCION;SIN DEFINIR;79;Unidades;0;0.17000000000000001;3
766;IMAGXX-XX-X-XXXSATA;SIN DEFINIR;72;Unidades;5;5;3
767;IMAGXX-XX-X-XXXONES;SIN DEFINIR;79;Unidades;0;0.17000000000000001;3
768;CABEXX-XX-X-XXXRITE;SIN DEFINIR;73;Unidades;5;5;3
769;LICEXX-XX-X-XXX USO;SIN DEFINIR;64;No Asignada;5;5;3
770;PACKXX-XX-X-XXXBANA;VIA BANA;40;Kilogramos;5;5;2
771;PACKXX-XX-X-XXXBANA;VIA BANA;40;Kilogramos;5;5;2
772;PACKXX-XX-X-XXXRIDO;GRIDO;63;Kilogramos;0.55600000000000005;4.1399999999999997;2
773;CUPSXX-XX-X-XXXRIDO;GRIDO;65;Unidades;5;5;3
774;EXHIXX-XX-X-XXXCUPS;SIN DEFINIR;79;Unidades;0.13300000000000001;0.44;3
776;FRUTXX-XX-X-XXX GR.;SIN DEFINIR;66;Unidades;5;5;3
780;PLASXX-XX-X-XXXnid.;GRIDO;64; ;5;5;3
781;PLASXX-XX-X-XXXnid.;SIN DEFINIR;64; ;5;5;3
782;PACKXX-XX-X-XXX PIE;SIN DEFINIR;60;Kilogramos;5;5;2
783;PACKXX-XX-X-XXXRIDO;GRIDO;61;Pack;0.47599999999999998;2.6000000000000001;2
784;CUCHXX-XX-X-XXXack);GRIDO;85;Pack;5;5;3
785;VASOXX-XX-X-XXXNID.;SIN DEFINIR;70;No Asignada;5;5;3
786;BURBXX-XX-X-XXXNID.;SIN DEFINIR;70;Unidades;5;5;3
787;CAPUXX-XX-X-XXXGrs.;SIN DEFINIR;68;Unidades;5;5;3
788;TAPAXX-XX-X-XXXABLE;SIN DEFINIR;73;Unidades;1;0;3
793;VASOXX-XX-X-XXXnid.;GRIDO;70;Pack;4;8.3300000000000001;3
794;PICOXX-XX-X-XXXMERA;SIN DEFINIR;73;Unidades;4.0000000000000001E-3;0;3
795;PICOXX-XX-X-XXXMERA;SIN DEFINIR;73;Unidades;4.0000000000000001E-3;0.01;3
796;PICOXX-XX-X-XXXMERA;SIN DEFINIR;73;Unidades;4.0000000000000001E-3;0.01;3
797;CHOMXX-XX-X-XXXe XL;SIN DEFINIR;74;Unidades;5;5;3
798;CHOMXX-XX-X-XXXle L;SIN DEFINIR;74;Unidades;5;5;3
799;CHOMXX-XX-X-XXXle M;SIN DEFINIR;74;Unidades;5;5;3
802;CHOMXX-XX-X-XXX XXL;SIN DEFINIR;74;Unidades;5;5;3
803;CHOMXX-XX-X-XXXe 12;SIN DEFINIR;74;Unidades;5;5;3
804;CHOMXX-XX-X-XXXe 14;SIN DEFINIR;74;Unidades;5;5;3
807;BUZOXX-XX-X-XXXe 12;SIN DEFINIR;74;Unidades;5;5;3
808;CHALXX-XX-X-XXXe 12;SIN DEFINIR;74;Unidades;5;5;3
809;CHOMXX-XX-X-XXXe 14;SIN DEFINIR;74;Unidades;5;5;3
810;CHOMXX-XX-X-XXXe 16;SIN DEFINIR;74;Unidades;5;5;3
811;CHOMXX-XX-X-XXXle L;SIN DEFINIR;74;Unidades;5;5;3
812;CHOMXX-XX-X-XXXle M;SIN DEFINIR;74;Unidades;5;5;3
813;CHOMXX-XX-X-XXXle S;SIN DEFINIR;74;Unidades;5;5;3
814;CHOMXX-XX-X-XXXe XL;SIN DEFINIR;74;Unidades;5;5;3
815;CHOMXX-XX-X-XXX XXL;SIN DEFINIR;74;Unidades;5;5;3
816;CHOMXX-XX-X-XXXe 16;SIN DEFINIR;74;Unidades;5;5;3
817;CHOMXX-XX-X-XXXle L;SIN DEFINIR;74;Unidades;5;5;3
818;CHOMXX-XX-X-XXXle M;SIN DEFINIR;74;Unidades;5;5;3
819;CHOMXX-XX-X-XXXle S;SIN DEFINIR;74;Unidades;5;5;3
820;CHOMXX-XX-X-XXXe XL;SIN DEFINIR;74;Unidades;5;5;3
821;VASOXX-XX-X-XXXnid.;SIN DEFINIR;74;Unidades;5;5;3
822;VASOXX-XX-X-XXXnid.;GRIDO;74;Unidades;5;5;3
823;PANTXX-XX-X-XXXe 38;SIN DEFINIR;74;Unidades;5;5;3
824;PANTXX-XX-X-XXXe 40;SIN DEFINIR;74;Unidades;5;5;3
825;PANTXX-XX-X-XXXe 42;SIN DEFINIR;74;Unidades;5;5;3
826;PANTXX-XX-X-XXXe 44;SIN DEFINIR;74;Unidades;5;5;3
827;PANTXX-XX-X-XXXe 46;SIN DEFINIR;74;Unidades;5;5;3
828;CHOMXX-XX-X-XXXe 12;SIN DEFINIR;74;Unidades;5;5;3
829;40 XXX-XX-X-XXXnid.;GRIDO;71;Pack;5;5;3
830;50 XXX-XX-X-XXXnid.;GRIDO;71;Pack;5;5;3
831;SALSXX-XX-X-XXXnid.;SIN DEFINIR;64;No Asignada;5;5;3
832;SALSXX-XX-X-XXXnid.;GRIDO;68;Pack;5;5;3
833;SALSXX-XX-X-XXXnid.;GRIDO;68;Pack;5;5;3
834;SALSXX-XX-X-XXXnid.;GRIDO;68;Pack;5;5;3
835;SALSXX-XX-X-XXXnid.;GRIDO;68;Pack;5;5;3
836;SALSXX-XX-X-XXXnid.;GRIDO;68;Pack;5;5;3
837;PACKXX-XX-X-XXX X80;GRIDO;38;Kilogramos;5;5;2
838;JUNTXX-XX-X-XXXEZAL;SIN DEFINIR;73;Unidades;5;5;3
839;VALVXX-XX-X-XXXPROF;SIN DEFINIR;73;Unidades;5;5;3
840;RESOXX-XX-X-XXXMERA;SIN DEFINIR;73;Unidades;8.0000000000000002E-3;0;3
841;REPUXX-XX-X-XXXBADO;SIN DEFINIR;78;Unidades;5;5;3
842;REPUXX-XX-X-XXXBADO;SIN DEFINIR;78;Unidades;5;5;3
843;REPUXX-XX-X-XXXRESA;SIN DEFINIR;73;Unidades;0;0;3
844;CHOCXX-XX-X-XXXBANA;VIA BANA;49;Kilogramos;1.4080000000000001E-2;6;2
845;SERVXX-XX-X-XXX5 Kg;GRIDO;64;Unidades;5;5;3
846;TERMXX-XX-X-XXXnid.;GRIDO;70;Unidades;5;5;3
847;TERMXX-XX-X-XXXnid.;GRIDO;70;Unidades;5;5;3
848;DULCXX-XX-X-XXX- VB;VIA BANA;49;Kilogramos;0;6;2
849;FAJAXX-XX-X-XXX 200;SIN DEFINIR;71;Unidades;5;5;3
